year,month,day,region,iso_country_code,total_visits,total_devices_seen,total_home_visits,total_home_visitors
2019,7,25,sc,US,1107040,315634,380504,206301
2019,7,25,sd,US,149401,45493,54155,30117
2019,7,25,sk,CA,6894,5359,6894,5359
2019,7,25,tn,US,1474172,411482,514671,283423
2019,7,25,tx,US,6149123,1666585,2128775,1180330
2019,7,25,ut,US,481273,143188,172422,96832
2019,7,25,va,US,1403114,416988,505595,282564
2019,7,25,vi,US,244,153,0,0
2019,7,25,vt,US,64680,23368,26319,15551
2019,7,25,wa,US,1059769,330714,364878,221877
2019,7,25,wi,US,941398,294155,366599,208619
2019,7,25,wv,US,257214,89022,103848,60377
2019,7,25,wy,US,87003,29104,27908,15985
2019,7,25,yt,CA,176,132,176,132
2019,7,26,ALL,"",61585394,16659356,20398968,11497417
2019,7,26,ALL_CA,CA,251829,185261,251829,185261
2019,7,26,ALL_US,US,61333565,16474601,20147139,11312156
2019,7,26,ab,CA,28930,22099,28930,22099
2019,7,26,ak,US,85300,28445,26651,16922
2019,7,26,al,US,1340003,353719,448160,243142
2019,7,26,ar,US,694164,188029,243626,131115
2019,7,26,as,US,31,26,23,19
2019,7,26,az,US,1129340,315333,368590,213117
2019,7,26,bc,CA,34742,26868,34742,26868
2019,7,26,ca,US,6380834,1713025,1941050,1133976
2019,7,26,co,US,976094,277820,297175,170821
2019,7,26,ct,US,514026,155929,185625,102451
2019,7,26,dc,US,143857,57605,0,0
2019,7,26,de,US,170247,53952,52864,30164
2019,7,26,fl,US,4721296,1265882,1440104,809898
2019,7,26,ga,US,2549847,654482,820074,446311
2019,7,26,gu,US,1330,671,626,467
2019,7,26,hi,US,297614,70744,65469,40399
2019,7,26,ia,US,629492,182306,229673,125000
2019,7,26,id,US,247512,76996,87776,49873
2019,7,26,il,US,2395926,692922,813941,456606
2019,7,26,in,US,1233757,353711,440328,240897
2019,7,26,ks,US,617353,178275,223711,120890
2019,7,26,ky,US,840248,246907,298030,164471
2019,7,26,la,US,1038896,273765,348487,189115
2019,7,26,ma,US,953901,291489,312427,176453
2019,7,26,mb,CA,7665,5628,7665,5628
2019,7,26,md,US,1017513,308188,330797,189454
2019,7,26,me,US,174428,55764,59824,34027
2019,7,26,mi,US,1685407,507788,623543,351821
2019,7,26,mn,US,914159,285702,320469,187845
2019,7,26,mo,US,1371549,379972,450013,247980
2019,7,26,mp,US,471,337,468,335
2019,7,26,ms,US,722599,192485,245885,132679
2019,7,26,mt,US,136046,41571,43462,24753
2019,7,26,nb,CA,4205,3069,4205,3069
2019,7,26,nc,US,2180821,618054,739788,409505
2019,7,26,nd,US,129803,41133,46559,26910
2019,7,26,ne,US,411127,118621,150192,81805
2019,7,26,nh,US,201679,64443,70173,39239
2019,7,26,nj,US,1740534,503565,591051,323653
2019,7,26,nl,CA,2325,1699,2325,1699
2019,7,26,nm,US,266323,85806,87449,50520
2019,7,26,ns,CA,5444,3969,5444,3969
2019,7,26,nt,CA,184,133,184,133
2019,7,26,nu,CA,107,73,107,73
2019,7,26,nv,US,715148,174504,164947,98685
2019,7,26,ny,US,3223244,944104,1017713,585745
2019,7,26,oh,US,2115854,609826,763630,422315
2019,7,26,ok,US,913738,242806,317038,170052
2019,7,26,on,CA,114936,82645,114936,82645
2019,7,26,or,US,611335,184040,196950,116852
2019,7,26,pa,US,1938995,592227,677957,384727
2019,7,26,pe,CA,789,592,789,592
2019,7,26,pr,US,101445,52259,55405,37983
2019,7,26,qc,CA,45872,33356,45872,33356
2019,7,26,ri,US,160582,50824,52882,29641
2019,7,26,sc,US,1146605,316425,366198,198290
2019,7,26,sd,US,146323,43615,49014,27300
2019,7,26,sk,CA,6462,5000,6462,5000
2019,7,26,tn,US,1582292,419091,500678,272895
2019,7,26,tx,US,6362547,1651192,2064211,1132877
2019,7,26,ut,US,484340,142267,165099,92901
2019,7,26,va,US,1436132,417125,485942,271028
2019,7,26,vi,US,240,153,0,0
2019,7,26,vt,US,65792,23314,24761,14667
2019,7,26,wa,US,1084382,330474,356520,212660
2019,7,26,wi,US,971790,307437,355567,206673
2019,7,26,wv,US,271675,91339,101179,58643
2019,7,26,wy,US,87579,29237,27365,15589
2019,7,26,yt,CA,168,130,168,130
2019,7,27,ALL,"",57443339,16339592,19788302,11246857
2019,7,27,ALL_CA,CA,274358,200766,274358,200766
2019,7,27,ALL_US,US,57168981,16139286,19513944,11046091
2019,7,27,ab,CA,32093,24186,32093,24186
2019,7,27,ak,US,75743,27027,25781,16249
2019,7,27,al,US,1209451,350187,428371,237045
2019,7,27,ar,US,613377,183043,230415,127376
2019,7,27,as,US,38,30,29,24
2019,7,27,az,US,1064071,311712,362883,209161
2019,7,27,bc,CA,38626,29037,38626,29037
2019,7,27,ca,US,6040582,1678609,1907855,1102539
2019,7,27,co,US,929014,277438,293969,169924
2019,7,27,ct,US,480261,157616,181938,102899
2019,7,27,dc,US,121192,47807,0,0
2019,7,27,de,US,159987,54327,50961,29352
2019,7,27,fl,US,4501206,1231039,1402268,789039
2019,7,27,ga,US,2437242,646072,803806,438003
2019,7,27,gu,US,1222,667,614,457
2019,7,27,hi,US,287585,69744,68322,40096
2019,7,27,ia,US,576764,180734,217667,121960
2019,7,27,id,US,227548,75541,84688,48744
2019,7,27,il,US,2246504,675185,791341,446074
2019,7,27,in,US,1144765,347529,425972,236357
2019,7,27,ks,US,564923,171629,215168,117990
2019,7,27,ky,US,761946,239282,283497,159452
2019,7,27,la,US,942168,272653,334404,186250
2019,7,27,ma,US,874707,282709,300437,172727
2019,7,27,mb,CA,8431,6153,8431,6153
2019,7,27,md,US,956274,302359,323620,185676
2019,7,27,me,US,163401,55932,56630,33069
2019,7,27,mi,US,1560574,510952,612196,353387
2019,7,27,mn,US,829444,263199,295922,173269
2019,7,27,mo,US,1279843,369470,431995,239521
2019,7,27,mp,US,476,330,475,329
2019,7,27,ms,US,667317,191933,234904,129233
2019,7,27,mt,US,123154,41267,41071,24276
2019,7,27,nb,CA,4478,3317,4478,3317
2019,7,27,nc,US,2026061,604357,717781,400250
2019,7,27,nd,US,109343,38175,42071,25184
2019,7,27,ne,US,376746,117993,144437,80961
2019,7,27,nh,US,192246,65266,67278,38085
2019,7,27,nj,US,1631663,499000,563030,314078
2019,7,27,nl,CA,2686,1943,2686,1943
2019,7,27,nm,US,248319,85663,84355,49398
2019,7,27,ns,CA,6000,4351,6000,4351
2019,7,27,nt,CA,168,126,168,126
2019,7,27,nu,CA,98,67,98,67
2019,7,27,nv,US,705352,172072,164635,96746
2019,7,27,ny,US,2916819,921425,979148,575720
2019,7,27,oh,US,1971878,600502,744030,415475
2019,7,27,ok,US,832471,237640,304318,165915
2019,7,27,on,CA,124523,89394,124523,89394
2019,7,27,or,US,563364,180346,189944,113330
2019,7,27,pa,US,1801393,581914,651382,375388
2019,7,27,pe,CA,928,671,928,671
2019,7,27,pr,US,83751,43160,48029,32855
2019,7,27,qc,CA,49128,36001,49128,36001
2019,7,27,ri,US,152258,50868,51428,29270
2019,7,27,sc,US,1074902,313486,352357,193656
2019,7,27,sd,US,134686,45153,47678,27631
2019,7,27,sk,CA,7012,5377,7012,5377
2019,7,27,tn,US,1464433,410980,487383,268570
2019,7,27,tx,US,5961757,1618829,2007421,1107666
2019,7,27,ut,US,464565,139685,166198,91862
2019,7,27,va,US,1340421,409682,469620,263919
2019,7,27,vi,US,207,144,0,0
2019,7,27,vt,US,60880,23686,24497,14829
2019,7,27,wa,US,991909,317934,341044,205229
2019,7,27,wi,US,897733,298085,335163,196294
2019,7,27,wv,US,244780,89457,97207,57632
2019,7,27,wy,US,80265,29700,26311,15670
2019,7,27,yt,CA,187,143,187,143
2019,7,28,ALL,"",52429792,16441721,21159874,11987763
2019,7,28,ALL_CA,CA,281991,205838,281991,205838
2019,7,28,ALL_US,US,52147801,16236376,20877883,11781925
2019,7,28,ab,CA,31824,24259,31824,24259
2019,7,28,ak,US,72563,28110,27093,17261
2019,7,28,al,US,1090213,343947,465481,252063
2019,7,28,ar,US,560142,184628,255048,138548
2019,7,28,as,US,49,32,36,24
2019,7,28,az,US,944774,309746,371220,219865
2019,7,28,bc,CA,38778,29217,38778,29217
2019,7,28,ca,US,5650797,1701013,1970678,1158112
2019,7,28,co,US,855966,273601,304551,175874
2019,7,28,ct,US,439424,157237,188256,105657
2019,7,28,dc,US,97375,42158,0,0
2019,7,28,de,US,142519,52962,53760,31118
2019,7,28,fl,US,4021738,1203810,1457643,820572
2019,7,28,ga,US,2171318,644406,866574,465716
2019,7,28,gu,US,1193,660,656,463
2019,7,28,hi,US,269157,71881,68664,41723
2019,7,28,ia,US,519970,186128,243118,135860
2019,7,28,id,US,199833,75558,89579,52314
2019,7,28,il,US,2068220,680730,846118,475724
2019,7,28,in,US,1049138,351611,463616,253550
2019,7,28,ks,US,515784,176388,236573,131102
2019,7,28,ky,US,700653,239399,310670,170663
2019,7,28,la,US,836730,270362,360024,198172
2019,7,28,ma,US,816551,288506,319385,183020
2019,7,28,mb,CA,8518,6301,8518,6301
2019,7,28,md,US,868164,301191,342355,194894
2019,7,28,me,US,151543,56245,62229,36107
2019,7,28,mi,US,1446920,512826,668132,379876
2019,7,28,mn,US,773871,290946,347007,206650
2019,7,28,mo,US,1148067,373214,476765,263379
2019,7,28,mp,US,453,317,452,316
2019,7,28,ms,US,573968,186906,256036,137616
2019,7,28,mt,US,113809,41658,44114,26057
2019,7,28,nb,CA,4854,3528,4854,3528
2019,7,28,nc,US,1827229,597083,769912,424935
2019,7,28,nd,US,107535,42547,51549,30510
2019,7,28,ne,US,344711,120283,157831,88851
2019,7,28,nh,US,178812,64902,72555,41164
2019,7,28,nj,US,1509177,506904,596761,332541
2019,7,28,nl,CA,2817,2044,2817,2044
2019,7,28,nm,US,219285,81621,87301,51841
2019,7,28,ns,CA,6233,4551,6233,4551
2019,7,28,nt,CA,186,134,186,134
2019,7,28,nu,CA,88,63,88,63
2019,7,28,nv,US,635522,172993,167537,100846
2019,7,28,ny,US,2734054,946932,1049810,613884
2019,7,28,oh,US,1817530,604093,809848,445204
2019,7,28,ok,US,757212,239103,330392,178313
2019,7,28,on,CA,128450,91832,128450,91832
2019,7,28,or,US,523222,181769,199579,120498
2019,7,28,pa,US,1658865,588341,704200,403303
2019,7,28,pe,CA,940,691,940,691
2019,7,28,pr,US,77153,43352,50058,34721
2019,7,28,qc,CA,51883,37541,51883,37541
2019,7,28,ri,US,139246,50909,53615,30455
2019,7,28,sc,US,952841,304590,378394,204536
2019,7,28,sd,US,123431,45984,53703,31282
2019,7,28,sk,CA,7216,5522,7216,5522
2019,7,28,tn,US,1322866,406137,522128,283174
2019,7,28,tx,US,5398812,1626698,2146330,1182700
2019,7,28,ut,US,383742,143359,178768,99675
2019,7,28,va,US,1220264,405401,503174,279574
2019,7,28,vi,US,179,128,0,0
2019,7,28,vt,US,57382,25021,27012,16738
2019,7,28,wa,US,925497,318679,362106,219222
2019,7,28,wi,US,835675,306326,378064,218984
2019,7,28,wv,US,224664,86942,104355,60646
2019,7,28,wy,US,71993,28346,27068,16032
2019,7,28,yt,CA,204,155,204,155
2019,7,29,ALL,"",57893652,17202357,21452267,12142980
2019,7,29,ALL_CA,CA,271667,196919,271667,196919
2019,7,29,ALL_US,US,57621985,17005880,21180600,11946061
2019,7,29,ab,CA,31087,23626,31087,23626
2019,7,29,ak,US,84070,29452,27351,17539
2019,7,29,al,US,1219035,345520,466997,253543
2019,7,29,ar,US,655732,196308,260040,142123
2019,7,29,as,US,38,30,32,27
2019,7,29,az,US,1064308,325303,375486,224876
2019,7,29,bc,CA,38437,29755,38437,29755
2019,7,29,ca,US,6028944,1775545,1952124,1171410
2019,7,29,co,US,927240,284174,307564,179384
2019,7,29,ct,US,488584,163823,194674,107594
2019,7,29,dc,US,127298,54275,0,0
2019,7,29,de,US,156401,52625,55674,31509
2019,7,29,fl,US,4409762,1239704,1500678,830343
2019,7,29,ga,US,2390060,661773,874132,470888
2019,7,29,gu,US,1260,656,603,451
2019,7,29,hi,US,282663,73355,65778,41938
2019,7,29,ia,US,591385,184289,243523,131783
2019,7,29,id,US,237454,79494,92049,53261
2019,7,29,il,US,2268423,736308,869162,499697
2019,7,29,in,US,1156623,377327,478877,267648
2019,7,29,ks,US,579217,181455,237387,128963
2019,7,29,ky,US,790219,249463,317112,175296
2019,7,29,la,US,948252,278485,367297,200936
2019,7,29,ma,US,921136,304411,332879,187173
2019,7,29,mb,CA,8062,5884,8062,5884
2019,7,29,md,US,947396,311322,348242,198824
2019,7,29,me,US,164834,56454,63413,36167
2019,7,29,mi,US,1630122,554230,686183,393754
2019,7,29,mn,US,863480,276465,335233,190040
2019,7,29,mo,US,1260113,389190,479412,269832
2019,7,29,mp,US,461,327,456,325
2019,7,29,ms,US,656636,191103,258538,139749
2019,7,29,mt,US,133729,44271,45980,26580
2019,7,29,nb,CA,4648,3304,4648,3304
2019,7,29,nc,US,2015879,613325,777371,427970
2019,7,29,nd,US,132151,43620,52880,29544
2019,7,29,ne,US,395249,122309,161175,87629
2019,7,29,nh,US,190134,64630,75294,41779
2019,7,29,nj,US,1658642,518728,623130,338605
2019,7,29,nl,CA,2580,1817,2580,1817
2019,7,29,nm,US,245145,83935,90201,52982
2019,7,29,ns,CA,6054,4328,6054,4328
2019,7,29,nt,CA,191,141,191,141
2019,7,29,nu,CA,98,67,98,67
2019,7,29,nv,US,652142,172418,167715,102218
2019,7,29,ny,US,3123877,992241,1090145,622698
2019,7,29,oh,US,2002614,636440,825943,458283
2019,7,29,ok,US,859855,246361,337730,181434
2019,7,29,on,CA,123633,87143,123633,87143
2019,7,29,or,US,572533,188113,198026,121428
2019,7,29,pa,US,1840374,608649,720299,408677
2019,7,29,pe,CA,857,622,857,622
2019,7,29,pr,US,95173,49242,55397,36746
2019,7,29,qc,CA,48920,34876,48920,34876
2019,7,29,ri,US,148966,51694,55730,31346
2019,7,29,sc,US,1040919,306213,380857,205649
2019,7,29,sd,US,144265,44767,54295,29698
2019,7,29,sk,CA,6925,5223,6925,5223
2019,7,29,tn,US,1418310,415154,523302,287615
2019,7,29,tx,US,5947588,1688617,2167990,1195374
2019,7,29,ut,US,486561,149938,178223,99505
2019,7,29,va,US,1340999,418284,510087,283539
2019,7,29,vi,US,228,142,0,0
2019,7,29,vt,US,63290,24063,26797,15936
2019,7,29,wa,US,1020622,336486,361957,222366
2019,7,29,wi,US,905392,303084,374237,215387
2019,7,29,wv,US,253618,90122,106533,61761
2019,7,29,wy,US,82584,28083,28410,16239
2019,7,29,yt,CA,175,133,175,133
2019,7,30,ALL,"",58200787,17004892,21093731,11988069
2019,7,30,ALL_CA,CA,271602,199950,271602,199950
2019,7,30,ALL_US,US,57929185,16805378,20822129,11788119
2019,7,30,ab,CA,30157,23302,30157,23302
2019,7,30,ak,US,84895,29173,26717,17293
2019,7,30,al,US,1235398,345068,462845,252691
2019,7,30,ar,US,658109,186076,251957,135749
2019,7,30,as,US,38,31,25,22
2019,7,30,az,US,1079808,330239,373919,225474
2019,7,30,bc,CA,36630,28661,36630,28661
2019,7,30,ca,US,6068558,1755904,1924347,1157549
2019,7,30,co,US,931166,282218,302658,177653
2019,7,30,ct,US,489672,162421,192017,107337
2019,7,30,dc,US,131650,55981,0,0
2019,7,30,de,US,155583,52039,55225,31750
2019,7,30,fl,US,4411357,1217150,1464799,815687
2019,7,30,ga,US,2452412,665685,876611,471634
2019,7,30,gu,US,1301,697,626,474
2019,7,30,hi,US,280810,72413,64729,41683
2019,7,30,ia,US,593438,183747,240588,130883
2019,7,30,id,US,239426,77521,90961,52105
2019,7,30,il,US,2279841,688170,832445,465724
2019,7,30,in,US,1162266,352777,462114,252977
2019,7,30,ks,US,587786,180354,235151,127340
2019,7,30,ky,US,797561,253445,314538,177612
2019,7,30,la,US,928422,274553,358164,198491
2019,7,30,ma,US,913645,300343,326625,185843
2019,7,30,mb,CA,8188,6064,8188,6064
2019,7,30,md,US,948509,310380,341838,197594
2019,7,30,me,US,166613,57683,64166,37229
2019,7,30,mi,US,1624456,512486,656510,368935
2019,7,30,mn,US,864440,269079,328367,185500
2019,7,30,mo,US,1290604,375528,467840,258939
2019,7,30,mp,US,480,337,475,334
2019,7,30,ms,US,659162,189046,252638,138033
2019,7,30,mt,US,134446,44234,46369,27116
2019,7,30,nb,CA,4685,3417,4685,3417
2019,7,30,nc,US,2032773,607706,764811,423719
2019,7,30,nd,US,135340,44297,53033,29836
2019,7,30,ne,US,405837,126428,162758,90206
2019,7,30,nh,US,192802,66176,76275,42908
2019,7,30,nj,US,1655741,516261,615164,339266
2019,7,30,nl,CA,2685,1912,2685,1912
2019,7,30,nm,US,242981,82065,87286,51266
2019,7,30,ns,CA,5964,4359,5964,4359
2019,7,30,nt,CA,174,135,174,135
2019,7,30,nu,CA,93,62,93,62
2019,7,30,nv,US,643790,168502,165189,100966
2019,7,30,ny,US,3124604,993014,1072646,622042
2019,7,30,oh,US,2016524,636459,812104,457108
2019,7,30,ok,US,864672,240420,327795,176043
2019,7,30,on,CA,123997,88901,123997,88901
2019,7,30,or,US,578152,184750,194974,119691
2019,7,30,pa,US,1865831,626459,729514,422734
2019,7,30,pe,CA,895,641,895,641
2019,7,30,pr,US,91559,48969,52919,36127
2019,7,30,qc,CA,51065,37061,51065,37061
2019,7,30,ri,US,148496,50258,54000,30435
2019,7,30,sc,US,1048668,304365,374936,203902
2019,7,30,sd,US,145855,45685,54563,30542
2019,7,30,sk,CA,6898,5299,6898,5299
2019,7,30,tn,US,1435963,415496,516580,286840
2019,7,30,tx,US,5951339,1666751,2126219,1179520
2019,7,30,ut,US,487180,147674,176681,98352
2019,7,30,va,US,1354013,419100,504141,283238
2019,7,30,vi,US,219,150,0,0
2019,7,30,vt,US,66493,26611,29322,17948
2019,7,30,wa,US,1025602,331999,357803,220157
2019,7,30,wi,US,904537,287355,361108,205226
2019,7,30,wv,US,255700,91791,108466,64033
2019,7,30,wy,US,82662,28010,28578,16363
2019,7,30,yt,CA,171,136,171,136
2019,7,31,ALL,"",59478560,17120543,21020386,11881837
2019,7,31,ALL_CA,CA,282885,205836,282885,205836
2019,7,31,ALL_US,US,59195675,16915189,20737501,11676001
2019,7,31,ab,CA,32140,24460,32140,24460
2019,7,31,ak,US,85491,28961,26544,16868
2019,7,31,al,US,1276222,350456,459868,251373
2019,7,31,ar,US,671683,188154,251114,135469
2019,7,31,as,US,35,32,25,25
2019,7,31,az,US,1101177,321579,371705,220290
2019,7,31,bc,CA,37930,29286,37930,29286
2019,7,31,ca,US,6182131,1771370,1931104,1153061
2019,7,31,co,US,954658,283687,304311,176981
2019,7,31,ct,US,493388,168679,192844,108531
2019,7,31,dc,US,132857,56689,0,0
2019,7,31,de,US,161841,54360,56747,32497
2019,7,31,fl,US,4487269,1245166,1471804,818354
2019,7,31,ga,US,2547603,669688,869930,468823
2019,7,31,gu,US,1233,647,608,454
2019,7,31,hi,US,288563,73077,65789,41662
2019,7,31,ia,US,604319,186448,239182,129932
2019,7,31,id,US,242360,77820,90281,51639
2019,7,31,il,US,2344820,701388,830609,463945
2019,7,31,in,US,1187760,352185,458628,247693
2019,7,31,ks,US,604616,187833,239435,131492
2019,7,31,ky,US,815832,248666,307288,169864
2019,7,31,la,US,984028,273235,358610,194615
2019,7,31,ma,US,935985,314541,327553,186741
2019,7,31,mb,CA,8862,6463,8862,6463
2019,7,31,md,US,971206,318311,343421,197658
2019,7,31,me,US,168556,57416,63087,36250
2019,7,31,mi,US,1652361,509396,647282,361112
2019,7,31,mn,US,878434,272129,324591,183393
2019,7,31,mo,US,1323775,385009,468229,260360
2019,7,31,mp,US,430,313,428,312
2019,7,31,ms,US,677275,188833,251514,136524
2019,7,31,mt,US,135791,43149,45599,26181
2019,7,31,nb,CA,5017,3614,5017,3614
2019,7,31,nc,US,2083873,622479,768466,427358
2019,7,31,nd,US,137802,45417,52512,29765
2019,7,31,ne,US,414769,126314,160037,87480
2019,7,31,nh,US,194841,65863,74561,41600
2019,7,31,nj,US,1648735,529309,614341,341312
2019,7,31,nl,CA,2898,2065,2898,2065
2019,7,31,nm,US,251063,82938,87564,50736
2019,7,31,ns,CA,6483,4624,6483,4624
2019,7,31,nt,CA,208,144,208,144
2019,7,31,nu,CA,98,61,98,61
2019,7,31,nv,US,651387,169168,166333,100738
2019,7,31,ny,US,3142106,996228,1056765,607979
2019,7,31,oh,US,2055534,620980,801369,441703
2019,7,31,ok,US,888580,243431,327101,175398
2019,7,31,on,CA,128266,91075,128266,91075
2019,7,31,or,US,589578,185676,196740,119156
2019,7,31,pa,US,1883068,624068,710389,407812
2019,7,31,pe,CA,973,686,973,686
2019,7,31,pr,US,101964,53923,57100,38728
2019,7,31,qc,CA,52528,37647,52528,37647
2019,7,31,ri,US,152923,52828,54156,30757
2019,7,31,sc,US,1073237,307614,374327,203491
2019,7,31,sd,US,146598,45097,53565,29543
2019,7,31,sk,CA,7286,5557,7286,5557
2019,7,31,tn,US,1469983,414008,513292,282497
2019,7,31,tx,US,6149925,1673562,2113912,1162525
2019,7,31,ut,US,488747,149421,174110,97527
2019,7,31,va,US,1379282,422273,504354,282582
2019,7,31,vi,US,219,141,0,0
2019,7,31,vt,US,65402,24967,26890,16130
2019,7,31,wa,US,1050984,331008,359507,218770
2019,7,31,wi,US,922654,288353,359210,203008
2019,7,31,wv,US,257120,90065,104888,61218
2019,7,31,wy,US,83602,28164,27882,16089
2019,7,31,yt,CA,196,154,196,154
